DayOfYear,Hour,LocalSunTime,AirTemp,StdDevAirTemp,MeanUncertaintyAirTemp,skintemp,StdDevSkinTemp,MeanUncertaintySkinTemp,lat,long,localday
289.4864,11.6736,4.28166666666667,302.335,0.048,0.012,301.826,0.043,0.014,26.734,-110.879,289.178402777778
289.4945,11.8689,4.47896666666667,302.309,0.058,0.014,301.804,0.026,0.008,26.702,-110.849,289.186586111111
289.5027,12.0653,4.67736666666667,302.304,0.045,0.011,301.822,0.026,0.008,26.671,-110.819,289.194869444444
289.5109,12.2612,4.87526666666667,302.325,0.041,0.01,301.861,0.035,0.011,26.639,-110.789,289.203152777778
289.5191,12.4588,5.07486666666667,302.56,0.053,0.013,301.84,0.044,0.014,26.608,-110.759,289.211436111111
289.5272,12.6527,5.27083333333333,302.674,0.031,0.008,302.178,0.024,0.008,26.577,-110.728,289.219622222222
289.5352,12.8451,5.46523333333333,302.632,0.044,0.011,302.256,0.037,0.012,26.546,-110.698,289.227705555556
289.5433,13.0389,5.66096666666667,302.695,0.036,0.009,302.436,0.039,0.012,26.515,-110.669,289.235886111111
289.5514,13.2328,5.85673333333333,302.45,0.026,0.007,302.453,0.03,0.01,26.484,-110.641,289.244063888889
289.5594,13.4266,6.05226666666667,302.748,0.038,0.01,302.486,0.045,0.014,26.453,-110.615,289.252136111111
289.5675,13.6192,6.24666666666667,302.528,0.031,0.008,302.475,0.024,0.007,26.421,-110.588,289.260311111111
289.5755,13.8115,6.4407,302.312,0.032,0.008,302.46,0.033,0.01,26.389,-110.562,289.268383333333
289.5836,14.0053,6.63623333333333,302.446,0.025,0.006,302.502,0.041,0.013,26.357,-110.536,289.276555555556
289.5916,14.1978,6.8306,302.492,0.02,0.005,302.497,0.04,0.013,26.327,-110.508,289.284633333333
289.5996,14.3917,7.02636666666667,302.448,0.023,0.006,302.403,0.065,0.021,26.297,-110.48,289.292711111111
289.6077,14.5841,7.22063333333333,302.277,0.033,0.008,302.453,0.022,0.007,26.267,-110.452,289.300888888889
289.6157,14.7764,7.41473333333333,302.373,0.031,0.008,302.295,0.021,0.007,26.237,-110.425,289.308963888889
289.6237,14.969,7.6092,302.192,0.022,0.005,302.272,0.03,0.01,26.208,-110.397,289.317041666667
289.6318,15.1629,7.80496666666667,302.45,0.029,0.007,302.277,0.022,0.007,26.178,-110.369,289.325219444444
289.6399,15.3567,8.00063333333333,301.72,0.039,0.01,302.414,0.045,0.014,26.148,-110.341,289.333397222222
289.6479,15.5493,8.19503333333334,301.643,0.038,0.01,302.44,0.068,0.022,26.119,-110.314,289.341472222222
289.6559,15.7417,8.38916666666667,301.758,0.029,0.007,302.517,0.058,0.018,26.09,-110.288,289.349544444444
289.6639,15.9342,8.58346666666667,301.61,0.021,0.005,302.343,0.034,0.011,26.06,-110.261,289.357619444444
289.672,16.1279,8.7789,301.456,0.033,0.008,302.277,0.019,0.006,26.03,-110.235,289.365791666667
289.68,16.3203,8.9731,301.393,0.039,0.01,302.227,0.043,0.014,26,-110.208,289.373866666667
289.6881,16.5142,9.1688,301.395,0.03,0.008,302.437,0.019,0.006,25.971,-110.181,289.382041666667
289.6961,16.7068,9.3632,301.373,0.032,0.008,302.553,0.032,0.01,25.942,-110.154,289.390116666667
289.7041,16.8992,9.55733333333333,301.407,0.053,0.013,302.6,0.049,0.016,25.913,-110.128,289.398188888889
289.7122,17.0928,9.75106666666667,301.41,0.04,0.01,302.616,0.04,0.013,25.906,-110.126,289.406294444444
289.7202,17.2853,9.94343333333333,301.48,0.062,0.016,302.588,0.037,0.012,25.905,-110.128,289.414288888889
289.7282,17.4778,10.1358,301.486,0.046,0.012,302.566,0.045,0.014,25.904,-110.13,289.422283333333
289.7363,17.6702,10.3280666666667,301.556,0.042,0.011,302.603,0.037,0.012,25.903,-110.132,289.430377777778
289.7443,17.8637,10.5214333333333,301.466,0.041,0.01,302.632,0.014,0.004,25.9,-110.134,289.438372222222
289.7524,18.0577,10.7153,301.496,0.041,0.01,302.68,0.037,0.012,25.898,-110.136,289.446466666667
289.7604,18.2504,10.9078666666667,301.5,0.043,0.011,302.662,0.054,0.017,25.896,-110.138,289.454461111111
289.7685,18.444,11.1013333333333,301.598,0.03,0.007,302.687,0.049,0.015,25.894,-110.14,289.462555555556
289.7766,18.6378,11.295,301.512,0.03,0.008,302.707,0.028,0.009,25.893,-110.142,289.47065
289.7846,18.8306,11.4876666666667,301.57,0.024,0.006,302.714,0.037,0.012,25.892,-110.144,289.478644444444
289.7926,19.023,11.6798666666667,301.482,0.051,0.013,302.654,0.029,0.009,25.891,-110.147,289.486636111111
289.8007,19.2155,11.8722333333333,301.48,0.035,0.009,302.736,0.051,0.016,25.89,-110.149,289.494730555556
289.8087,19.4094,12.0659333333333,301.467,0.037,0.009,302.716,0.028,0.009,25.889,-110.152,289.502722222222
289.8168,19.6031,12.2594333333333,301.524,0.038,0.01,302.759,0.039,0.012,25.888,-110.155,289.510813888889
289.8248,19.7956,12.4518,301.582,0.043,0.011,302.693,0.035,0.011,25.888,-110.157,289.518808333333
289.8329,19.9882,12.6442666666667,301.69,0.041,0.01,302.732,0.038,0.012,25.886,-110.159,289.526902777778
289.8409,20.1806,12.8365333333333,301.692,0.047,0.012,302.705,0.028,0.009,25.885,-110.161,289.534897222222
289.8489,20.373,13.0288666666667,301.658,0.045,0.011,302.783,0.047,0.015,25.884,-110.162,289.542894444444
289.8569,20.5654,13.2212666666667,301.745,0.041,0.01,302.771,0.038,0.012,25.883,-110.162,289.550894444444
289.8649,20.7578,13.4136666666667,301.762,0.045,0.011,302.818,0.027,0.009,25.883,-110.162,289.558894444444
289.8729,20.9503,13.6061666666667,301.801,0.053,0.013,302.802,0.029,0.009,25.883,-110.162,289.566894444444
289.881,21.1428,13.7986,301.675,0.05,0.013,302.671,0.038,0.012,25.882,-110.163,289.574991666667
289.889,21.3367,13.9923666666667,301.649,0.055,0.014,302.802,0.046,0.014,25.88,-110.165,289.582986111111
289.8971,21.5301,14.1857,301.658,0.029,0.007,302.703,0.025,0.008,25.879,-110.166,289.591083333333
289.9052,21.7242,14.3796666666667,301.75,0.033,0.008,302.71,0.036,0.011,25.876,-110.168,289.599177777778
289.9132,21.918,14.5733333333333,301.767,0.027,0.007,302.697,0.061,0.019,25.873,-110.17,289.607172222222
289.9213,22.112,14.7671333333333,301.737,0.043,0.011,302.646,0.028,0.009,25.87,-110.173,289.615263888889
289.9294,22.3054,14.9604,301.784,0.038,0.009,302.656,0.035,0.011,25.867,-110.175,289.623358333333
289.9375,22.4996,15.1544666666667,301.826,0.042,0.01,302.714,0.063,0.02,25.863,-110.177,289.631452777778
289.9456,22.6934,15.3480666666667,301.961,0.027,0.007,302.738,0.028,0.009,25.861,-110.18,289.639544444444
289.9536,22.8871,15.5416333333333,301.84,0.03,0.007,302.743,0.056,0.018,25.858,-110.182,289.647538888889
289.9617,23.0812,15.7355333333333,301.778,0.043,0.011,302.648,0.039,0.012,25.852,-110.185,289.655630555556
289.9698,23.275,15.9296666666667,301.876,0.026,0.006,302.595,0.046,0.014,25.83,-110.18,289.663744444444
289.9778,23.4684,16.1238,301.778,0.021,0.005,302.687,0.049,0.015,25.792,-110.169,289.671775
289.9859,23.6612,16.3175333333333,301.714,0.035,0.009,302.59,0.033,0.01,25.754,-110.155,289.679913888889
289.994,23.8548,16.5120666666667,301.671,0.034,0.008,302.523,0.034,0.011,25.717,-110.141,289.688052777778
292.0082,0.1975,16.6921,295.436,0.036,0.009,295.361,0.023,0.007,24.975,-112.581,291.695475
292.0157,0.3778,16.8706666666667,295.316,0.033,0.008,295.467,0.026,0.008,25.001,-112.607,291.702902777778
292.0233,0.5591,17.0503,295.266,0.028,0.007,295.506,0.015,0.005,25.026,-112.632,291.710433333333
292.0309,0.7401,17.2295666666667,295.193,0.029,0.007,295.43,0.021,0.007,25.052,-112.658,291.717961111111
292.0384,0.9204,17.4081333333333,295.092,0.029,0.007,295.525,0.051,0.016,25.077,-112.684,291.725388888889
292.0609,1.4619,17.9442333333333,294.948,0.03,0.008,295.282,0.051,0.016,25.149,-112.765,291.747663888889
292.1074,2.5766,19.0472666666667,294.685,0.03,0.007,295.215,0.055,0.017,25.284,-112.94,291.793677777778
292.1148,2.755,19.2241333333333,294.661,0.029,0.007,295.137,0.046,0.014,25.311,-112.963,291.801013888889
292.1223,2.9349,19.4025666666667,294.718,0.028,0.007,295.164,0.033,0.01,25.339,-112.985,291.808452777778
292.1298,3.1149,19.5809666666667,294.766,0.026,0.007,295.091,0.044,0.014,25.368,-113.009,291.815886111111
292.1372,3.2937,19.7583,294.822,0.021,0.005,294.955,0.043,0.014,25.395,-113.031,291.823225
292.1447,3.4723,19.9353,294.842,0.03,0.007,294.834,0.031,0.01,25.423,-113.055,291.830658333333
292.1521,3.6509,20.1124333333333,294.828,0.024,0.006,294.71,0.027,0.009,25.451,-113.077,291.837997222222
292.1597,3.832,20.2919333333333,294.784,0.028,0.007,294.782,0.035,0.011,25.479,-113.101,291.845530555556
292.1671,4.0117,20.4701666666667,294.716,0.025,0.006,294.732,0.046,0.015,25.507,-113.123,291.852869444444
292.1747,4.1921,20.6489666666667,294.693,0.019,0.005,294.605,0.022,0.007,25.537,-113.147,291.860402777778
292.1823,4.3748,20.8301333333333,294.601,0.032,0.008,294.417,0.034,0.011,25.565,-113.17,291.867938888889
292.1898,4.5561,21.0099666666667,294.612,0.038,0.009,294.465,0.023,0.007,25.594,-113.192,291.875377777778
292.1974,4.7374,21.1896666666667,294.665,0.031,0.008,294.431,0.039,0.012,25.623,-113.216,291.882911111111
292.205,4.9188,21.3695333333333,294.639,0.034,0.009,294.424,0.053,0.017,25.652,-113.239,291.890447222222
292.2125,5.1004,21.5496,294.599,0.025,0.006,294.361,0.051,0.016,25.681,-113.262,291.897883333333
292.2201,5.2829,21.7305666666667,294.513,0.029,0.007,294.392,0.027,0.009,25.711,-113.285,291.905419444444
292.2276,5.4632,21.9091333333333,294.445,0.025,0.006,294.378,0.038,0.012,25.737,-113.311,291.912847222222
292.2352,5.6445,22.0885666666667,294.392,0.029,0.007,294.33,0.03,0.009,25.762,-113.339,291.920369444444
292.2427,5.8259,22.2681,294.422,0.029,0.007,294.353,0.037,0.012,25.787,-113.367,291.927791666667
292.2503,6.0072,22.4474666666667,294.493,0.027,0.007,294.332,0.036,0.011,25.812,-113.396,291.935311111111
292.2578,6.1886,22.6270666666667,294.507,0.018,0.005,294.31,0.058,0.018,25.838,-113.423,291.942736111111
292.2655,6.3712,22.8079333333333,294.516,0.036,0.009,294.257,0.045,0.014,25.866,-113.449,291.950363888889
292.273,6.5525,22.9875,294.55,0.023,0.006,294.308,0.027,0.008,25.893,-113.475,291.957791666667
292.2806,6.7338,23.1671333333333,294.525,0.033,0.008,294.269,0.028,0.009,25.921,-113.5,291.965322222222
292.2881,6.9142,23.3458,294.467,0.026,0.006,294.232,0.045,0.014,25.948,-113.526,291.97275
292.2968,7.1219,23.5515666666667,294.431,0.026,0.006,294.251,0.031,0.01,25.98,-113.555,291.981369444444
292.3042,7.3005,23.72858,294.407,0.024,0.006,294.224,0.074,0.023,26.0083,-113.5788,291.988703333333
292.3117,7.482,23.9084666666667,294.379,0.023,0.006,294.272,0.031,0.01,26.037,-113.603,291.996136111111
292.3193,7.6631,0.087966666666668,294.335,0.024,0.006,294.301,0.048,0.015,26.066,-113.627,292.003669444444
292.3268,7.8432,0.2664,294.352,0.027,0.007,294.286,0.045,0.014,26.093,-113.652,292.0111
292.3344,8.0257,0.447233333333333,294.225,0.027,0.007,294.305,0.026,0.008,26.121,-113.677,292.018630555556
292.3419,8.2071,0.6269,294.097,0.021,0.005,294.356,0.037,0.012,26.147,-113.703,292.026058333333
292.3495,8.3886,0.806666666666667,293.894,0.029,0.007,294.36,0.037,0.012,26.174,-113.729,292.033586111111
292.3571,8.5701,0.986366666666667,293.925,0.021,0.005,294.358,0.023,0.007,26.201,-113.756,292.041111111111
292.3646,8.7512,1.16573333333333,293.812,0.03,0.008,294.105,0.03,0.009,26.228,-113.782,292.048538888889
292.3722,8.9326,1.34526666666667,293.798,0.028,0.007,293.72,0.036,0.011,26.254,-113.81,292.056061111111
292.3797,9.1127,1.52363333333333,293.797,0.019,0.005,293.661,0.039,0.012,26.281,-113.836,292.063488888889
292.3872,9.294,1.70333333333333,293.987,0.034,0.008,293.466,0.036,0.011,26.309,-113.86,292.070922222222
292.3948,9.4753,1.88296666666667,294.214,0.041,0.01,293.441,0.073,0.023,26.3365,-113.885,292.078452777778
292.4024,9.6567,2.0627,294.282,0.049,0.012,293.429,0.047,0.015,26.364,-113.91,292.085983333333
292.4099,9.8381,2.24236666666667,294.252,0.039,0.01,293.594,0.035,0.011,26.389,-113.936,292.093411111111
292.4175,10.0197,2.42216666666667,294.103,0.033,0.008,293.629,0.041,0.013,26.415,-113.963,292.100936111111
292.425,10.1999,2.60056666666667,294.016,0.035,0.009,293.756,0.038,0.012,26.441,-113.99,292.108361111111
292.4326,10.3822,2.781,293.971,0.03,0.008,293.857,0.044,0.014,26.468,-114.018,292.115883333333
292.4401,10.5626,2.95966666666667,293.843,0.022,0.005,293.648,0.061,0.019,26.495,-114.044,292.123311111111
292.4477,10.745,3.14033333333333,294.048,0.023,0.006,293.702,0.048,0.015,26.522,-114.07,292.130838888889
292.4552,10.925,3.31853333333333,294.573,0.034,0.009,293.939,0.058,0.018,26.55,-114.097,292.138263888889
292.4628,11.1062,3.498,294.66,0.034,0.009,294.018,0.024,0.008,26.578,-114.123,292.145791666667
292.4703,11.2878,3.6778,294.438,0.022,0.006,294.034,0.063,0.02,26.607,-114.15,292.153216666667
292.4779,11.4694,3.8576,294.087,0.032,0.008,293.509,0.045,0.014,26.636,-114.177,292.160741666667
292.4854,11.6507,4.03716666666667,293.935,0.019,0.005,293.138,0.031,0.01,26.664,-114.203,292.168169444444
292.493,11.8321,4.21662,293.113,0.034,0.009,293.199,0.069,0.022,26.6927,-114.2322,292.175688333333
292.5005,12.0122,4.3948,292.989,0.039,0.01,292.818,0.053,0.017,26.721,-114.261,292.183108333333
292.5081,12.1947,4.57543333333333,293.229,0.026,0.007,292.779,0.032,0.01,26.749,-114.289,292.190630555556
292.5156,12.3748,4.7536,293.223,0.029,0.007,292.663,0.044,0.014,26.778,-114.318,292.19805
292.5232,12.5573,4.9341,293.62,0.034,0.008,292.638,0.037,0.012,26.807,-114.348,292.205566666667
292.5308,12.7387,5.11356666666667,293.411,0.03,0.007,292.537,0.054,0.017,26.836,-114.377,292.213086111111
292.5383,12.9201,5.2931,293.111,0.025,0.006,292.667,0.063,0.02,26.865,-114.405,292.220508333333
292.5459,13.1018,5.47293333333333,293.015,0.024,0.006,292.741,0.049,0.015,26.894,-114.433,292.228030555556
292.5534,13.2828,5.652,293.282,0.039,0.01,293.097,0.028,0.009,26.922,-114.462,292.23545
292.561,13.4645,5.8319,293.355,0.031,0.008,293.287,0.037,0.012,26.951,-114.489,292.242975
292.5686,13.6457,6.01116666666667,293.072,0.031,0.008,293.289,0.04,0.013,26.98,-114.518,292.250494444444
292.5837,14.0083,6.37003333333333,292.605,0.018,0.004,292.703,0.023,0.007,27.037,-114.574,292.265438888889
292.5911,14.1874,6.54831333333333,292.474,0.027,0.007,292.843,0.071,0.022,27.0703,-114.5863,292.272804722222
292.5988,14.37,6.73006666666667,292.274,0.031,0.008,292.387,0.026,0.008,27.105,-114.599,292.280469444444
292.6063,14.5514,6.9114,292.05,0.039,0.01,292.171,0.024,0.008,27.143,-114.6,292.287966666667
292.6139,14.7327,7.09263333333333,291.928,0.041,0.01,291.512,0.029,0.009,27.181,-114.601,292.295563888889
292.6215,14.9151,7.2749,292.055,0.043,0.011,291.217,0.017,0.005,27.218,-114.603,292.303158333333
292.629,15.0955,7.45523333333333,292.33,0.025,0.006,291.372,0.045,0.014,27.256,-114.604,292.310655555556
292.6365,15.2768,7.63646666666667,292.085,0.029,0.007,290.938,0.052,0.016,27.293,-114.605,292.318152777778
292.6441,15.4581,7.8177,292.055,0.034,0.008,290.931,0.013,0.004,27.33,-114.606,292.32575
292.6516,15.6382,7.99813333333333,291.958,0.022,0.005,291.057,0.037,0.012,27.31,-114.601,292.333263888889
292.6591,15.8196,8.17933333333333,292.07,0.041,0.01,291.371,0.029,0.009,27.273,-114.604,292.340755555556
292.6667,16.001,8.3607,292.261,0.076,0.019,291.351,0.021,0.007,27.2428,-114.6045,292.348354166667
292.6742,16.181,8.54066666666667,292.04,0.055,0.014,291.309,0.023,0.007,27.213,-114.605,292.355852777778
292.6818,16.3623,8.72181333333334,292.235,0.055,0.014,291.27,0.07,0.022,27.2123,-114.6073,292.363446388889
292.6894,16.5451,8.90445333333333,292.461,0.044,0.011,291.299,0.068,0.022,27.2117,-114.6097,292.371039722222
292.6969,16.7262,9.0854,292.589,0.03,0.008,291.187,0.045,0.014,27.211,-114.612,292.378533333333
292.7045,16.9076,9.26673333333333,292.716,0.032,0.008,291.332,0.039,0.012,27.211,-114.613,292.386130555556
292.712,17.089,9.448,292.448,0.033,0.008,291.333,0.034,0.011,27.212,-114.615,292.393625
292.7197,17.2718,9.63066666666667,292.263,0.043,0.011,291.31,0.037,0.012,27.213,-114.617,292.401319444444
292.7272,17.4519,9.8106,292.332,0.064,0.016,291.275,0.033,0.011,27.2145,-114.6195,292.4088125
292.7347,17.6331,9.99163333333333,292.327,0.04,0.01,291.23,0.042,0.013,27.216,-114.622,292.416305555556
292.7423,17.8146,10.173,292.535,0.061,0.015,291.263,0.027,0.009,27.218,-114.624,292.4239
292.7498,17.996,10.3542666666667,292.434,0.038,0.01,291.297,0.044,0.014,27.22,-114.626,292.431394444444
292.7574,18.1772,10.5353333333333,292.454,0.046,0.012,291.515,0.036,0.011,27.223,-114.628,292.438988888889
292.765,18.3588,10.7167666666667,292.64,0.065,0.016,292.005,0.061,0.019,27.226,-114.6305,292.446581944444
292.7725,18.5399,10.8977,292.608,0.046,0.012,292.109,0.047,0.015,27.229,-114.633,292.454075
292.78,18.7203,11.0778333333333,292.628,0.043,0.011,292.077,0.026,0.008,27.232,-114.637,292.461563888889
292.7876,18.903,11.2603333333333,292.77,0.053,0.013,292.061,0.014,0.004,27.235,-114.64,292.469155555556
292.7952,19.0842,11.4413333333333,292.867,0.042,0.011,292.063,0.023,0.007,27.238,-114.643,292.476747222222
292.8028,19.2672,11.6241333333333,292.996,0.05,0.013,292.397,0.063,0.02,27.24,-114.646,292.484338888889
292.8103,19.4482,11.805,293.101,0.052,0.013,292.624,0.06,0.019,27.243,-114.648,292.491833333333
292.8179,19.6286,11.98522,293.195,0.062,0.015,292.524,0.038,0.012,27.2464,-114.6507,292.499425833333
292.8253,19.8086,12.1650466666667,293.354,0.06,0.015,292.331,0.04,0.013,27.2496,-114.6533,292.506818611111
292.8329,19.9886,12.3448666666667,293.451,0.056,0.014,292.489,0.048,0.015,27.253,-114.656,292.514411111111
292.8404,20.1686,12.5247333333333,293.574,0.056,0.014,292.531,0.06,0.019,27.256,-114.658,292.521905555556
292.8479,20.3486,12.7046,293.422,0.033,0.008,292.484,0.041,0.013,27.259,-114.66,292.5294
292.8553,20.5286,12.8846,293.546,0.047,0.012,292.634,0.047,0.015,27.262,-114.66,292.5368
292.8629,20.7086,13.0644666666667,293.644,0.026,0.007,292.73,0.058,0.018,27.265,-114.662,292.544394444444
292.8704,20.8895,13.2453,293.654,0.045,0.011,292.845,0.032,0.01,27.268,-114.663,292.551891666667
292.878,21.0709,13.4263,293.459,0.037,0.009,292.867,0.055,0.017,27.268,-114.669,292.559475
292.8854,21.2497,13.6051,293.629,0.049,0.012,292.148,0.032,0.01,27.268,-114.669,292.566875
292.893,21.4313,13.7867666666667,293.648,0.034,0.008,292.123,0.043,0.014,27.268,-114.668,292.574477777778
292.9005,21.6123,13.9678333333333,293.569,0.046,0.011,292.237,0.028,0.009,27.269,-114.667,292.581980555556
292.908,21.7923,14.1478333333333,293.57,0.047,0.012,292.52,0.032,0.01,27.271,-114.667,292.589480555556
292.9155,21.9723,14.3279,293.654,0.043,0.011,292.448,0.032,0.01,27.273,-114.666,292.596983333333
292.923,22.1525,14.50744,293.717,0.084,0.021,292.914,0.061,0.019,27.278,-114.6759,292.604455833333
292.9306,22.3341,14.6883666666667,293.897,0.046,0.012,292.926,0.046,0.015,27.283,-114.686,292.612027777778
292.9381,22.5141,14.8667,293.799,0.051,0.013,292.875,0.043,0.013,27.31,-114.711,292.619458333333
292.9456,22.6941,15.0449,293.623,0.03,0.008,293.036,0.049,0.016,27.338,-114.738,292.626883333333
292.9531,22.874,15.2229333333333,293.342,0.019,0.005,292.705,0.041,0.013,27.367,-114.766,292.634305555556
292.9606,23.0539,15.4010333333333,293.455,0.034,0.009,292.992,0.042,0.013,27.395,-114.793,292.641730555556
292.9681,23.234,15.5793333333333,293.172,0.049,0.012,292.808,0.05,0.016,27.422,-114.82,292.649155555556
292.9756,23.4155,15.7590333333333,292.991,0.027,0.007,291.974,0.042,0.013,27.449,-114.847,292.656580555556
294.0082,0.1963,16.4501666666667,292.364,0.027,0.007,292.732,0.021,0.007,30.312,-116.192,293.685444444444
294.0157,0.3765,16.6294333333333,292.097,0.047,0.012,292.77,0.033,0.01,30.342,-116.206,293.692905555555
294.0232,0.5565,16.8085466666667,291.115,0.077,0.019,292.611,0.023,0.007,30.372,-116.2193,293.700368611111
294.0307,0.7364,16.9875533333333,290.857,0.082,0.02,292.639,0.026,0.008,30.402,-116.2327,293.707831388889
294.0382,0.9178,17.1680666666667,291.62,0.035,0.009,292.627,0.038,0.012,30.432,-116.246,293.715294444444
294.0458,1.0984,17.3476666666667,291.36,0.046,0.012,292.708,0.058,0.018,30.463,-116.261,293.722852777778
294.0533,1.2778,17.5261266666667,290.409,0.043,0.011,291.576,0.016,0.005,30.4922,-116.2751,293.730313611111
294.0607,1.4564,17.7038,290.52,0.035,0.009,291.187,0.044,0.014,30.521,-116.289,293.737675
294.0682,1.6362,17.8825333333333,290.942,0.033,0.008,291.385,0.035,0.011,30.551,-116.305,293.745130555556
294.0757,1.8165,18.0617666666667,290.942,0.039,0.01,291.593,0.026,0.008,30.58,-116.321,293.752586111111
294.0831,1.995,18.2391333333333,291.019,0.054,0.014,291.899,0.039,0.012,30.608,-116.338,293.759938888889
294.0906,2.1737,18.4168333333333,291.018,0.057,0.014,292.157,0.015,0.005,30.637,-116.353,293.767397222222
